,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
695,2023-03-08,3899665,271317022,69.8,69.8,69.35,69.65,-0.45,6961
696,2023-03-09,2038475,141980530,69.7,69.85,69.5,69.55,-0.1,3215
697,2023-03-10,5684730,390002126,68.9,68.9,68.4,68.55,-1.0,15204
698,2023-03-13,6160310,420469262,68.4,68.75,67.85,68.75,0.2,7897
699,2023-03-14,4201317,285880761,68.1,68.25,67.85,68.0,-0.75,9422
700,2023-03-15,2440451,166895237,68.5,68.7,68.0,68.0,0.0,4956
701,2023-03-16,6826646,462410972,67.95,68.0,67.5,67.65,-0.35,10553
702,2023-03-17,2084161,142690189,68.05,68.6,68.05,68.55,0.9,2895
703,2023-03-20,3175888,217134291,68.65,68.7,68.15,68.2,-0.35,5255
704,2023-03-21,1756700,120390057,68.55,68.75,68.4,68.5,0.3,2220
705,2023-03-22,3675354,256030470,69.05,69.85,69.05,69.8,1.3,3685
706,2023-03-23,4377421,307144144,69.7,70.55,69.65,70.25,0.45,5015
707,2023-03-24,3862314,272224910,70.4,70.65,70.25,70.65,0.4,3837
708,2023-03-27,3971247,279130499,70.5,70.5,70.0,70.2,-0.45,6509
709,2023-03-28,3002988,209184430,70.0,70.05,69.45,69.6,-0.6,6505
710,2023-03-29,1792378,124869927,69.8,70.0,69.45,69.8,0.2,2327
711,2023-03-30,3066343,214831605,70.25,70.35,69.8,70.05,0.25,3344
712,2023-03-31,3363926,237337076,70.3,70.9,70.25,70.25,0.2,3623
713,2023-04-06,6531388,456922495,70.25,70.25,69.6,70.05,-0.2,9456
714,2023-04-07,2082447,145883375,70.1,70.3,69.95,69.95,-0.1,3484
715,2023-04-10,2518518,176511177,70.05,70.3,69.95,70.05,0.1,5174
716,2023-04-11,2318602,162217797,69.9,70.15,69.75,69.95,-0.1,4826
717,2023-04-12,2046932,142779244,69.95,69.95,69.55,69.8,-0.15,5750
718,2023-04-13,4546011,315624537,69.6,69.6,69.2,69.2,-0.6,10377
719,2023-04-14,2397530,167002543,69.5,70.0,69.35,69.85,0.65,2660
720,2023-04-17,4972958,346348944,69.85,69.85,69.4,69.75,-0.1,7291
721,2023-04-18,2781217,193424012,69.75,69.75,69.35,69.5,-0.25,5852
722,2023-04-19,4753612,328690031,69.5,69.6,68.9,69.0,-0.5,10408
723,2023-04-20,3980180,274148312,68.8,69.1,68.65,68.9,-0.1,5762
724,2023-04-21,3379062,232949265,69.05,69.3,68.65,68.7,-0.2,5630
725,2023-04-24,4157678,284562581,68.45,68.6,68.2,68.45,-0.25,8115
726,2023-04-25,10337913,701820978,68.45,68.45,67.55,67.6,-0.85,23050
727,2023-04-26,10264298,688927314,67.6,67.6,66.95,67.05,-0.55,18129
728,2023-04-27,5255205,352992960,67.1,67.45,66.9,67.2,0.15,9464
729,2023-04-28,3196928,216844193,67.6,68.05,67.6,67.95,0.75,4957
730,2023-05-02,3498125,238058847,68.0,68.25,67.75,68.05,0.1,5237
731,2023-05-03,3721688,252354518,67.85,67.95,67.6,67.85,-0.2,7409
732,2023-05-04,1883940,127846300,67.75,68.05,67.55,67.95,0.1,3328
733,2023-05-05,1817661,123834254,68.05,68.3,67.95,68.2,0.25,4359
734,2023-05-08,5000323,343382237,68.5,68.8,68.4,68.6,0.4,5799
735,2023-05-09,2305571,158309534,68.7,68.8,68.45,68.8,0.2,2580
736,2023-05-10,2729190,186556908,68.7,68.75,68.1,68.3,-0.5,8740
737,2023-05-11,2182297,148725028,68.4,68.5,68.0,68.0,-0.3,6275
738,2023-05-12,2806060,190132895,67.8,67.95,67.6,67.8,-0.2,6257
739,2023-05-15,4544734,307871596,67.7,67.85,67.6,67.8,0.0,6282
740,2023-05-16,3212187,220202625,68.2,68.8,68.2,68.6,0.8,3951
741,2023-05-17,4804288,333480212,68.7,69.85,68.7,69.65,1.05,4944
742,2023-05-18,6114895,430855058,70.15,70.6,70.15,70.55,0.9,6048
743,2023-05-19,7897298,558335699,70.7,70.95,70.45,70.7,0.15,4921
744,2023-05-22,3027152,213859481,70.7,70.8,70.5,70.65,-0.05,4875
745,2023-05-23,3329172,234972356,70.65,70.85,70.35,70.65,0.0,4235
746,2023-05-24,3112088,218306235,70.55,70.55,70.0,70.3,-0.35,4466
747,2023-05-25,3040400,215796747,70.85,71.25,70.75,71.05,0.75,5027
748,2023-05-26,10263961,744478841,71.65,72.75,71.65,72.7,1.65,8994
749,2023-05-29,7384106,540167609,73.1,73.8,72.95,73.05,0.35,6373
750,2023-05-30,5232085,382490104,73.0,73.25,72.95,73.2,0.15,4688
751,2023-05-31,4222258,306884991,73.15,73.15,72.3,72.8,-0.4,4665
752,2023-06-01,3566755,257432051,72.3,72.45,72.05,72.2,-0.6,5152
753,2023-06-02,3117170,227651039,72.7,73.25,72.65,73.1,0.9,3557
754,2023-06-05,4457807,325643841,73.1,73.15,72.8,72.9,-0.2,7805
755,2023-06-06,5005576,366371723,72.9,73.45,72.85,73.15,0.25,5239
756,2023-06-07,2866366,211455191,73.4,74.0,73.4,73.95,0.8,3951
757,2023-06-08,3044823,223842233,73.9,74.0,73.0,73.25,-0.7,6821
758,2023-06-09,1888210,139367279,73.4,73.95,73.4,73.9,0.65,2542
759,2023-06-12,3101074,230922138,74.1,74.65,74.1,74.45,0.55,5824
760,2023-06-13,7041060,533450026,75.3,76.1,75.25,76.0,1.55,7250
761,2023-06-14,2350938,178145209,75.9,75.9,75.55,75.85,-0.15,4158
762,2023-06-15,4615047,351063750,75.85,76.3,75.85,76.15,0.3,5660
763,2023-06-16,4174155,316887543,76.1,76.15,75.75,75.9,-0.25,6317
764,2023-06-19,3104988,235178145,75.75,75.95,75.5,75.85,-0.05,4207
765,2023-06-20,3240664,244666215,75.8,75.85,75.35,75.4,-0.45,6548
766,2023-06-21,5687644,428963287,75.3,75.65,75.2,75.45,0.05,4161
767,2023-06-26,5395549,405286323,75.15,75.25,74.85,75.0,-0.45,10336
768,2023-06-27,3612708,269866869,74.75,75.0,74.5,74.75,-0.25,5658
769,2023-06-28,3815448,285209351,75.0,75.2,74.55,74.65,-0.1,4255
770,2023-06-29,3061847,229394036,75.0,75.5,74.55,74.65,0.0,3745
771,2023-06-30,3988451,296921637,74.55,74.75,74.15,74.75,0.1,5181
772,2023-07-03,3253398,245579666,75.1,75.7,75.1,75.6,0.85,5234
773,2023-07-04,2852508,216015333,75.6,75.9,75.55,75.9,0.3,3185
774,2023-07-05,3375095,255397502,75.95,76.0,75.45,75.6,-0.3,7310
775,2023-07-06,8430463,628054738,74.9,74.95,74.05,74.25,-1.35,17014
776,2023-07-07,4198045,310196666,73.95,74.35,73.65,74.0,-0.25,7013
777,2023-07-10,4051042,300245453,74.0,74.55,73.7,73.8,-0.2,7779
778,2023-07-11,2085066,155729831,74.2,74.85,74.2,74.85,1.05,2647
779,2023-07-12,3050938,228387110,74.85,74.95,74.6,74.95,0.1,3051
780,2023-07-13,4128636,314172614,75.7,76.3,75.65,75.75,0.8,4890
781,2023-07-14,3402785,259487534,76.0,76.45,76.0,76.3,0.55,4195
782,2023-07-17,5284316,403976441,76.3,76.6,76.25,76.45,0.15,7030
783,2023-07-18,6691829,503770078,75.65,75.65,74.95,75.0,0.0,8639
784,2023-07-19,3701806,277566180,75.1,75.4,74.6,74.7,-0.3,5782
785,2023-07-20,1895360,141704907,74.7,74.95,74.6,74.7,0.0,5076
786,2023-07-21,6467142,474939114,73.6,73.7,73.1,73.6,-1.1,13985
787,2023-07-24,4099906,301801973,73.55,73.9,73.3,73.7,0.1,6711
788,2023-07-25,4136482,308195147,73.75,74.7,73.75,74.5,0.8,5302
789,2023-07-26,5292438,394410091,74.7,74.75,74.25,74.4,-0.1,5188
790,2023-07-27,2585457,193352077,74.7,74.95,74.6,74.75,0.35,2975
791,2023-07-28,2915346,218072390,74.75,75.0,74.55,74.8,0.05,3491
792,2023-07-31,3195969,238525749,75.3,75.5,74.15,74.5,-0.3,7291
793,2023-08-01,2494669,186370940,74.5,74.9,74.45,74.85,0.35,3371
794,2023-08-02,7966921,589794348,74.8,74.85,73.75,74.0,-0.85,14090
795,2023-08-04,6122227,450503225,73.65,73.75,73.35,73.6,-0.4,10779
796,2023-08-07,5240497,388612831,73.7,74.35,73.7,74.1,0.5,6907
797,2023-08-08,5970487,438813230,74.1,74.1,73.15,73.4,-0.7,10332
798,2023-08-09,2965598,217956291,73.4,73.8,73.1,73.5,0.1,4499
799,2023-08-10,6056813,442747130,73.35,73.35,72.9,73.1,-0.4,13545
800,2023-08-11,4370896,319555509,73.3,73.6,72.9,72.95,-0.15,9123
801,2023-08-14,11850583,853672508,72.6,72.65,71.75,72.05,-0.9,22409
802,2023-08-15,3988525,287863087,72.35,72.5,71.95,72.1,0.05,8564
803,2023-08-16,9347923,669837664,71.8,71.9,71.4,71.8,-0.3,15345
804,2023-08-17,4684545,335204343,71.35,72.1,71.0,71.9,0.1,7549
805,2023-08-18,4089630,293147273,71.8,72.15,71.4,71.55,-0.35,8749
806,2023-08-21,3815824,272424400,71.75,72.0,71.15,71.3,-0.25,8332
807,2023-08-22,1856207,132927436,71.8,71.85,71.45,71.65,0.35,4380
808,2023-08-23,2771919,199916221,71.7,72.3,71.7,72.2,0.55,3386
809,2023-08-24,4085260,299277289,73.05,73.5,73.0,73.4,1.2,4278
810,2023-08-25,3310448,239443996,72.65,72.65,72.05,72.15,-1.25,9128
811,2023-08-28,3644646,264598534,72.15,72.8,72.15,72.4,0.25,4313
812,2023-08-29,2462606,178330371,72.5,72.75,72.15,72.75,0.35,2714
813,2023-08-30,1505944,110293337,73.2,73.5,73.05,73.1,0.35,2668
814,2023-08-31,2233544,162334176,73.1,73.1,72.5,72.6,-0.5,4575
815,2023-09-01,2396450,174355838,72.55,72.95,72.4,72.7,0.1,3696
816,2023-09-04,2774456,202591237,72.65,73.25,72.5,73.2,0.5,4505
817,2023-09-05,1854346,135352194,73.1,73.15,72.85,73.1,-0.1,5634
818,2023-09-06,4417417,322462620,73.1,73.35,72.8,72.85,-0.25,6317
819,2023-09-07,2830623,204701961,72.55,72.55,72.1,72.2,-0.65,7967
820,2023-09-08,3312832,237931137,71.95,72.0,71.65,71.9,-0.3,6804
821,2023-09-11,4768636,341438834,71.9,72.0,71.4,71.65,-0.25,12783
822,2023-09-12,1866579,134172930,71.75,72.2,71.45,72.2,0.55,3099
823,2023-09-13,2034100,147042901,72.25,72.5,72.05,72.25,0.05,3846
824,2023-09-14,1863783,136024209,72.5,73.25,72.5,73.25,1.0,2954
825,2023-09-15,3042749,223335996,73.25,73.55,73.2,73.5,0.25,4394
826,2023-09-18,5291958,386046375,73.2,73.25,72.75,72.8,-0.7,7111
827,2023-09-19,2086765,151527468,72.8,72.85,72.5,72.5,-0.3,3955
828,2023-09-20,3191751,230336337,72.35,72.4,72.0,72.05,-0.45,7678
829,2023-09-21,8439349,600635891,71.55,71.55,71.0,71.1,-0.95,19732
830,2023-09-22,4674921,330923191,70.85,71.0,70.5,70.9,-0.2,8813
831,2023-09-25,2498781,178207673,70.95,71.55,70.95,71.45,0.55,5711
832,2023-09-26,6371468,450728997,71.2,71.2,70.55,70.6,-0.85,12571
833,2023-09-27,3087200,217580345,70.5,70.7,70.25,70.6,0.0,6208
834,2023-09-28,2844996,201398538,71.15,71.15,70.55,70.85,0.25,4606
835,2023-10-02,2472166,177484990,71.45,71.9,71.45,71.8,0.95,4544
836,2023-10-03,2725764,195255134,71.8,71.8,71.35,71.45,-0.35,5724
837,2023-10-04,4578147,322652063,70.65,70.7,70.2,70.55,-0.9,11430
838,2023-10-05,2255383,160674000,70.9,71.45,70.85,71.4,0.85,4193
839,2023-10-06,3638338,261208614,71.75,71.9,71.65,71.75,0.35,3320
840,2023-10-11,3603402,262516806,72.7,73.0,72.55,72.85,1.1,5433
841,2023-10-12,3479476,254906852,73.0,73.45,72.9,73.45,0.6,4477
842,2023-10-13,2529327,185346390,73.25,73.5,73.05,73.3,-0.15,3961
843,2023-10-16,4252481,309793282,73.05,73.05,72.7,72.9,-0.4,7139
844,2023-10-17,2037846,149060097,73.2,73.35,72.9,72.9,0.0,2720
845,2023-10-18,3878155,280693973,72.75,72.75,72.0,72.1,-0.8,5889
846,2023-10-19,2162843,156118562,71.6,72.4,71.6,72.25,0.15,2690
847,2023-10-20,3923302,283178899,72.1,72.5,71.7,72.35,0.1,4360
848,2023-10-23,3678155,263607544,72.15,72.15,71.5,71.55,-0.8,9146
849,2023-10-24,3686590,262877205,71.5,71.6,70.95,71.6,0.05,5707
850,2023-10-25,3866208,278270621,71.7,72.25,71.7,71.7,0.1,4530
851,2023-10-26,8899096,627689805,70.55,70.8,70.35,70.55,-1.15,17055
852,2023-10-27,2995809,211854043,70.6,70.95,70.6,70.65,0.1,4810
853,2023-10-30,5387758,380133750,70.65,71.0,70.35,70.55,-0.1,8201
854,2023-10-31,6041085,424692327,70.7,70.75,70.0,70.1,-0.45,11839
855,2023-11-01,2971181,209005216,70.45,70.6,70.1,70.3,0.2,5329
856,2023-11-02,3153313,225922782,71.15,72.0,71.05,72.0,1.7,3207
857,2023-11-03,3080155,222653093,72.3,72.45,72.1,72.4,0.4,4137
858,2023-11-06,5490434,401877512,73.0,73.4,72.9,73.05,0.65,7646
859,2023-11-07,2128516,155385395,73.0,73.1,72.8,73.0,-0.05,3103
860,2023-11-08,4186068,306929329,72.95,73.5,72.95,73.35,0.35,3357
861,2023-11-09,3631326,266294611,73.25,73.55,73.15,73.45,0.1,3354
862,2023-11-10,3370252,246457706,73.2,73.25,73.0,73.15,-0.3,5684
863,2023-11-13,6269040,466114017,74.65,74.9,74.1,74.25,1.1,6627
864,2023-11-14,4079596,304002555,74.5,74.7,74.35,74.5,0.25,4236
865,2023-11-15,6113721,460214341,75.3,75.5,74.9,75.3,0.8,7218
866,2023-11-16,4445143,331417596,74.75,74.9,74.35,74.6,0.0,5115
867,2023-11-17,3933977,294418672,74.6,75.0,74.55,74.75,0.15,5005
868,2023-11-20,3678024,274575913,74.75,74.85,74.45,74.65,-0.1,5103
869,2023-11-21,5541603,418061650,75.05,75.6,75.05,75.55,0.9,5883
870,2023-11-22,2307907,172945482,75.15,75.15,74.75,75.0,-0.55,4292
871,2023-11-23,1826942,136729333,75.0,75.05,74.6,74.9,-0.1,3518
872,2023-11-24,1732037,129648773,75.0,75.05,74.8,74.85,-0.05,2253
873,2023-11-27,5700089,425305013,74.85,75.15,74.2,74.2,-0.65,7997
874,2023-11-28,2324189,173957126,74.25,75.15,74.25,74.85,0.65,2650
875,2023-11-29,2472045,185266929,75.0,75.35,74.75,74.8,-0.05,2850
876,2023-11-30,1906009,142595596,74.9,74.95,74.5,74.95,0.15,2752
877,2023-12-01,2589400,193937799,74.8,75.05,74.65,75.05,0.1,3369
878,2023-12-04,2487860,186353647,75.25,75.35,74.65,74.9,-0.15,5035
879,2023-12-05,3910208,290408522,74.55,74.55,74.05,74.4,-0.5,8183
880,2023-12-06,4483506,335166128,74.4,74.95,74.4,74.6,0.2,3530
881,2023-12-07,1808004,134444972,74.45,74.55,74.2,74.2,-0.4,4553
882,2023-12-08,2371858,177602434,74.9,75.05,74.6,74.65,0.45,2927
883,2023-12-11,2059809,153876339,74.7,74.9,74.55,74.8,0.15,5326
884,2023-12-12,2245642,168631628,75.2,75.3,74.85,74.95,0.15,4308
885,2023-12-13,2461736,184802491,75.05,75.15,74.95,75.05,0.1,4446
886,2023-12-14,7548095,571792124,75.7,76.0,75.55,75.8,0.75,6238
887,2023-12-15,7959466,606378975,76.15,76.3,75.95,76.05,0.25,6485
888,2023-12-18,5213710,396217035,76.05,76.15,75.6,76.1,0.05,5973
889,2023-12-19,3215022,244075565,76.1,76.25,75.7,75.95,-0.15,5494
890,2023-12-20,2634212,200439363,76.1,76.25,76.0,76.1,0.15,3771
891,2023-12-21,2079116,156824933,75.4,75.6,75.25,75.5,-0.6,4747
892,2023-12-22,3401219,257362076,75.7,75.85,75.55,75.65,0.15,3469
893,2023-12-25,3215054,244334762,75.8,76.15,75.8,76.0,0.35,5534
894,2023-12-26,5113239,390230452,76.1,76.4,76.05,76.4,0.4,5325
895,2023-12-27,6955691,534863672,76.65,77.15,76.6,77.1,0.7,6258
896,2023-12-28,4991107,384850108,77.1,77.25,76.9,77.2,0.1,4743
897,2023-12-29,2560485,197615670,77.15,77.35,77.0,77.15,-0.05,3265
898,2024-01-02,3177578,244546663,77.15,77.35,76.7,76.9,-0.25,6388
899,2024-01-03,7168631,542672587,76.25,76.25,75.4,75.6,-1.3,12890
900,2024-01-04,3209891,242567340,75.6,75.8,75.45,75.55,-0.05,4381
901,2024-01-05,3077836,232228075,75.55,75.8,75.25,75.35,-0.2,8217
902,2024-01-08,4347319,330085047,75.6,76.2,75.6,75.9,0.55,4991
903,2024-01-09,2371235,180384142,76.25,76.4,75.8,75.85,-0.05,3396
904,2024-01-10,3189455,241004313,75.55,75.7,75.3,75.55,-0.3,5971
905,2024-01-11,2251058,170581991,75.75,76.0,75.55,75.9,0.35,2802
906,2024-01-12,3642660,275485660,75.65,75.95,75.3,75.7,-0.2,3938
907,2024-01-15,3988222,303192157,76.0,76.2,75.75,75.95,0.25,5850
908,2024-01-16,7494224,563850865,75.45,75.65,74.85,75.2,-0.75,8700
909,2024-01-17,6174963,461849116,75.2,75.2,74.55,74.7,-0.5,10916
910,2024-01-18,3087141,231302640,74.8,75.15,74.75,75.0,0.3,3757
911,2024-01-19,10352329,797394459,76.45,77.55,76.45,77.5,2.5,9119
912,2024-01-22,5688258,443573993,77.95,78.25,77.65,77.9,0.4,6403
913,2024-01-23,4810225,375323742,78.05,78.25,77.8,78.15,0.25,4554
914,2024-01-24,3155458,247004924,78.25,78.4,78.1,78.2,0.05,3557
915,2024-01-25,7262986,573311882,78.6,79.15,78.6,79.1,0.9,8648
916,2024-01-26,8548894,676540345,79.05,79.3,78.9,79.1,0.0,5455
917,2024-01-29,3397320,269994000,79.1,79.6,79.1,79.6,0.5,5088
918,2024-01-30,3712851,295213224,79.55,79.65,79.35,79.45,-0.15,4290
919,2024-01-31,4409856,346357715,79.0,79.0,78.35,78.45,-1.0,6718
920,2024-02-01,4093052,319881334,78.4,78.5,77.95,78.45,0.0,5847
921,2024-02-02,3019733,238127662,78.85,79.0,78.65,78.95,0.5,3209
922,2024-02-05,3929053,311501681,78.95,79.55,78.85,79.55,0.6,8375
923,2024-02-15,13178500,1092400156,82.8,83.9,82.45,82.95,3.4,16722
924,2024-02-16,5233147,432667045,82.95,83.05,82.45,82.5,-0.45,7874
925,2024-02-19,4017881,330730910,82.45,82.45,82.05,82.4,-0.1,6445
926,2024-02-20,3655803,302359140,82.3,82.95,82.2,82.7,0.3,5577
927,2024-02-21,2269721,187184242,82.6,82.65,82.35,82.4,-0.3,4839
928,2024-02-22,4862399,404316450,83.0,83.4,82.8,83.35,0.95,6121
929,2024-02-23,5251470,440764484,83.8,84.1,83.7,83.9,0.55,6932
930,2024-02-26,4540068,381126999,83.9,84.2,83.55,84.15,0.25,7514
931,2024-02-27,4005784,335479225,84.15,84.25,83.3,83.85,-0.3,7109
932,2024-02-29,3787694,316985195,83.65,84.1,83.45,83.95,0.1,5794
933,2024-03-01,4276138,358485737,84.0,84.2,83.65,83.7,-0.25,6481
934,2024-03-04,6353974,543164329,84.85,85.95,84.85,85.85,2.15,8399
935,2024-03-05,5428272,469643597,86.2,86.8,86.05,86.65,0.8,9236
